"x1","x2","x3","x4","x5","x6","x7","x8","x9","x10","x11"
1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0
8.0,14.488760330017241,19.32420367285487,21.22443428302992,20.139545690340068,22.528054833756038,23.084410999714635,14.799897450960723,18.648948405774348,17.967566731030008,20.569877328051614
16.0,33.02259425641066,52.98879741604948,57.61261612311541,54.91355104828547,64.27244059850592,63.25246999434835,38.080823822170515,50.85960529910433,28.59828290003911,59.92177657633185
32.0,46.92014432183838,89.12293041682553,98.25358681754211,91.27806829990006,113.50154873410091,108.5545190493071,49.77444024273337,76.5293237277212,40.38493866613873,89.09435908127564
64.0,11.609996251316927,131.71452357096743,33.34687168485182,131.1241911010196,42.51799015113411,64.5145887933201,24.87068161119492,81.21233878450575,0.03481789230741582,33.14220289403509
128.0,0.10703601873749449,18.125477758206582,0.6659859547320365,0.5826020916040842,33.586804085127355,42.796264873980974,0.4480872462245873,0.025645691673821143,0.004203665747435211,24.540529273872277
