"x1","x2","x3","x4","x5","x6","x7","x8","x9","x10","x11"
1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0
8.0,14.221629776146798,21.057952648258986,18.303988802539454,19.942599873765438,19.861346356618977,20.495963269603735,15.469298250406254,19.16359174036391,14.298484238086237,21.42485643974152
16.0,32.63158534833509,42.81818801165878,44.10029072358056,45.50675133221859,48.28447720206824,46.11202251966439,37.46145675422398,40.35553637502374,35.49681625277941,48.123983799507016
32.0,56.415769917880986,102.30669697113328,97.84080563114028,103.99947592954115,99.73642924557245,109.49813488071501,64.27318763740544,92.28481371506972,40.57313529782173,94.19748093166068
64.0,13.580632721733169,132.9862302164293,38.12437609304957,149.63213228255418,61.917250647690814,95.75782043413925,25.950483886707723,107.23399854374742,0.13542259138997345,56.14352885687779
128.0,6.014063463662779,53.112406554590144,23.118616461095673,57.30405204063426,29.768629052310654,36.64273295813072,13.376333953615283,35.05939125145287,0.006305207466623604,33.16334102714352
